Ticker,Date,Close,High,Low,Open,Volume,daily_return,rolling_vol_20d,rolling_vol_60d,parkinson_vol,atr_14
TD,1996-08-30,1.524611473083496,1.5345115475840383,1.524611473083496,1.5345115475840383,46800.0,,,,,0.0099000745005422
TD,1996-09-03,1.5048109292984009,1.5048109292984009,1.494910857395122,1.5048109292984009,20000.0,-0.01307234391523405,,,,0.01980034509445816
TD,1996-09-04,1.5147112607955933,1.5147112607955933,1.5147112607955933,1.5147112607955933,2000.0,0.006557571927954605,,,,0.016500340562036236
TD,1996-09-05,1.4949108362197876,1.5147109797458775,1.4949108362197878,1.5147109797458775,24800.0,-0.013158270124254622,,,,0.017325361565478536
TD,1996-09-06,1.5048109292984009,1.5147110012016798,1.5048109292984009,1.5048109292984009,9600.0,0.0066006981962999,,,0.07404336877102649,0.017820322248761268
TD,1996-09-09,1.5147112607955933,1.5147112607955933,1.5147112607955933,1.5147112607955933,2000.0,0.006557571927954605,,,0.06759203884927463,0.016500323790166454
TD,1996-09-10,1.5147112607955933,1.5147112607955933,1.5147112607955933,1.5147112607955933,400.0,0.0,,,0.06257806815126563,0.014143134677285531
TD,1996-09-11,1.5345110893249512,1.5345110893249512,1.5147109462368873,1.5147109462368873,30000.0,0.0129869878577017,,,0.07309431630169379,0.014850260728632825
TD,1996-09-12,1.5642120838165283,1.5642120838165283,1.5444119308568256,1.5444119308568256,154400.0,0.019170414671619406,,,0.07992502028121021,0.01650034225784886
TD,1996-09-13,1.5939116477966309,1.5939116477966309,1.5642114307569421,1.5642114307569421,220400.0,0.01880891445674339,,,0.09468266250632312,0.01782032973603285
TD,1996-09-16,1.5939116477966309,1.6038117201431938,1.5939116477966309,1.5939116477966309,85600.0,0.0,0.1806834608717638,,0.09201424064145765,0.017100306336990133
TD,1996-09-17,1.5939116477966309,1.6038117201431938,1.584011575450068,1.6038117201431938,18400.0,0.0,0.1727267541133118,,0.09449816872171263,0.0173252928666681
TD,1996-09-18,1.6137107610702515,1.6137107610702515,1.5939106290325797,1.5939106290325797,24800.0,0.012345196662419785,0.1690279192573644,,0.09648126060233884,0.017515665110591456
TD,1996-09-19,1.633510947227478,1.633510947227478,1.6137108145338117,1.6236108808806449,187600.0,0.012195306224637442,0.1651332849080414,,0.0980268886286765,0.017678845185351105
TD,1996-09-20,1.673111915588379,1.673111915588379,1.6434117040690586,1.6533117745754988,148400.0,0.023953661181903202,0.17728478691459953,,0.1044628653841931,0.019800337603948153
TD,1996-09-23,1.673111915588379,1.673111915588379,1.673111915588379,1.673111915588379,67600.0,0.0,0.17298953922307014,,0.10114573448252179,0.017678865054778576
TD,1996-09-24,1.6929115056991577,1.7028115729839481,1.673111371129577,1.673111371129577,93600.0,0.011764516162687717,0.16857838060086766,,0.1062261230818819,0.019093141508862765
TD,1996-09-25,1.6929115056991577,1.6929115056991577,1.6929115056991577,1.6929115056991577,36800.0,0.0,0.16515865362629328,,0.10323323561106157,0.017678825467733805
TD,1996-09-26,1.6137107610702515,1.6929112892209388,1.6137107610702515,1.6830112232021028,79200.0,-0.04791348356922824,0.2580835935280159,,0.14518274542640078,0.021921724013949095
TD,1996-09-27,1.603811264038086,1.6236114031002844,1.5642109859136888,1.6236114031002844,66400.0,-0.00615351080272642,0.2530930027721582,,0.16228720446439365,0.02545744442033504
TD,1996-09-30,1.6137107610702515,1.6137107610702515,1.6038106950514157,1.6038106950514157,15200.0,0.006153510802726438,0.2466535957264308,,0.16223086177958987,0.026164591993109023
TD,1996-10-01,1.6137107610702515,1.6137107610702515,1.6038106950514157,1.6137107610702515,363200.0,0.0,0.23973618071969802,,0.1621510210063769,0.025457443631021297
TD,1996-10-02,1.673111915588379,1.673111915588379,1.6335116335626185,1.6335116335626185,239200.0,0.03614896740654049,0.2662927266962426,,0.1700011459937874,0.027578883632917748
TD,1996-10-03,1.68301260471344,1.6830126047134397,1.6632124564226936,1.6731125305680665,104000.0,0.005900089693499339,0.25753089346891084,,0.1695584096590199,0.026871735865136137
TD,1996-10-04,1.7226120233535767,1.7226120233535769,1.6929118160543772,1.6929118160543772,135600.0,0.0232563525073508,0.26479360560276005,,0.17300065764323055,0.028993117743248562
TD,1996-10-07,1.7424122095108032,1.762212348255244,1.7424122095108032,1.7424122095108032,62800.0,0.011428723347397215,0.26530856776565237,,0.17466959585691727,0.03040741632957297
TD,1996-10-08,1.7523123025894165,1.7622123720955714,1.7424122330832614,1.7424122330832614,112000.0,0.005665751064312024,0.26408468691721765,,0.17632273786624167,0.030407418511508428
TD,1996-10-09,1.7424122095108032,1.7523122788830237,1.7424122095108032,1.7523122788830237,35600.0,-0.00566575106431205,0.2670272963105805,,0.17455395190682987,0.029700269005893194
TD,1996-10-10,1.7724534273147583,1.782467288486028,1.7524257049722185,1.7524257049722185,172800.0,0.017094223472173087,0.2658044092341543,,0.1761947012310193,0.029732705478344897
TD,1996-10-11,1.8024961948394775,1.8024961948394775,1.7824684593412612,1.7824684593412612,31200.0,0.016807775189500974,0.2646426493801438,,0.17321697238522948,0.031878617444396275
TD,1996-10-14,1.822524070739746,1.8225240707397459,1.80249633369865,1.80249633369865,30400.0,0.011049913223733571,0.26414356873701317,0.23693712251430935,0.17431224457760902,0.03118773701910322
TD,1996-10-15,1.7824692726135254,1.8425525065218467,1.772455400295472,1.8425525065218467,126400.0,-0.022222757560164796,0.28274517957415596,0.2464136322331514,0.1911020308957692,0.03619467317812998
TD,1996-10-16,1.7724534273147583,1.782467288486028,1.7524257049722185,1.772453427314758,73600.0,-0.005634930853069594,0.2842473606399865,0.24425084730178268,0.19271818713396252,0.032683446250444316
TD,1996-10-17,1.7824692726135254,1.7824692726135256,1.7624415279774186,1.772455400295472,130400.0,0.005634930853069673,0.2829010451729794,0.24041781104523982,0.1924698991242448,0.029871112496837986
TD,1996-10-18,1.8125087022781372,1.8225225625117183,1.772453261343814,1.7824671215773948,124400.0,0.016712274199822186,0.2773637959217692,0.23898203939051474,0.19777096051867527,0.03274034357891431
TD,1996-10-21,1.8325371742248535,1.8325371742248535,1.8024955812047738,1.8024955812047738,209600.0,0.010989531651701304,0.2780034893137036,0.23597340870365896,0.20088551047593234,0.03417902407900316
TD,1996-10-22,1.8425500392913818,1.8725916160189588,1.8225223214729973,1.8325361803821896,344400.0,0.005449062435901615,0.2767309317244566,0.23257849144318668,0.20563550021545143,0.03351246265241988
TD,1996-10-23,1.8525646924972534,1.8525646924972532,1.8225231028891897,1.8525646924972532,598000.0,0.005420496224595463,0.27629926044282693,0.22932586100501448,0.20856815460920047,0.034243994175085404
TD,1996-10-24,1.8425500392913818,1.8625777571097666,1.8425500392913818,1.8525638982005743,298800.0,-0.005420496224595467,0.20001533988872225,0.2278733932571144,0.18330051605309006,0.03284601554496025
TD,1996-10-25,1.8525646924972534,1.8625785556999412,1.8425508292945654,1.8525646924972532,77600.0,0.005420496224595463,0.19434259899946124,0.22485780066563132,0.16678492696160044,0.03144802922402396
TD,1996-10-28,1.8425500392913818,1.8725916160189588,1.8425500392913818,1.8525638982005743,105200.0,-0.005420496224595467,0.19945197206114276,0.2234907666891749,0.1698051078891221,0.032179558805653166
