Ticker,Date,Close,High,Low,Open,Volume,daily_return,rolling_vol_20d,rolling_vol_60d,parkinson_vol,atr_14
SHEL,1984-03-12,0.3756088316440582,0.37762239176324386,0.3726659088148158,0.3756088316440582,16396800.0,,,,,0.004956482948428043
SHEL,1984-03-13,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,,,,0.0024782414742140213
SHEL,1984-03-14,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,,,,0.0016521609828093475
SHEL,1984-03-15,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,,,,0.0012391207371070107
SHEL,1984-03-16,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,,,0.05633188674043947,0.0009912965896856085
SHEL,1984-03-19,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,,,0.05142374179094144,0.0008260804914046738
SHEL,1984-03-20,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,,,0.04760913375556733,0.0007080689926325775
SHEL,1984-03-21,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,,,0.04453426674860678,0.0006195603685535053
SHEL,1984-03-22,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,,,0.041987309350813906,0.0005507203276031158
SHEL,1984-03-23,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,,,0.039832659111197315,0.0004956482948428043
SHEL,1984-03-26,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,0.0,,0.03797895029269922,0.00045058935894800385
SHEL,1984-03-27,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,0.0,,0.03636207653436075,0.0004130402457023369
SHEL,1984-03-28,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,0.0,,0.03493555310379881,0.00038126791910984945
SHEL,1984-03-29,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,0.0,,0.03366474132497902,0.00035403449631628877
SHEL,1984-03-30,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,0.0,,0.03252322997355224,0.0
SHEL,1984-04-02,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,0.0,,0.03149048201311043,0.0
SHEL,1984-04-03,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,0.0,,0.030550254950980554,0.0
SHEL,1984-04-04,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,0.0,,0.029689511165737852,0.0
SHEL,1984-04-05,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,0.0,,0.02889764816390182,0.0
SHEL,1984-04-06,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,0.0,,0.028165943370219736,0.0
SHEL,1984-04-09,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,0.0,,0.0,0.0
SHEL,1984-04-10,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,0.0,,0.0,0.0
SHEL,1984-04-11,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.3756088316440582,0.0,0.0,0.0,,0.0,0.0
SHEL,1984-04-12,0.3842827379703522,0.3842827379703522,0.37653822474499177,0.3842827379703522,24896000.0,0.02283031796500866,0.08103958953271422,,0.04340094623576755,0.0006195647375924247
SHEL,1984-04-13,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.0,0.0,0.08103958953271422,,0.04340094623576755,0.0006195647375924247
SHEL,1984-04-16,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.0,0.0,0.08103958953271422,,0.04340094623576755,0.0006195647375924247
SHEL,1984-04-17,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.0,0.0,0.08103958953271422,,0.04340094623576755,0.0006195647375924247
SHEL,1984-04-18,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.0,0.0,0.08103958953271422,,0.04340094623576755,0.0006195647375924247
SHEL,1984-04-19,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.0,0.0,0.08103958953271422,,0.04340094623576755,0.0006195647375924247
SHEL,1984-04-23,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.0,0.0,0.08103958953271422,,0.04340094623576755,0.0006195647375924247
SHEL,1984-04-24,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.0,0.0,0.08103958953271422,0.06616854777324749,0.04340094623576755,0.0006195647375924247
SHEL,1984-04-25,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.0,0.0,0.08103958953271422,0.06509256471900068,0.04340094623576755,0.0006195647375924247
SHEL,1984-04-26,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.0,0.0,0.08103958953271422,0.06406742089212936,0.04340094623576755,0.0006195647375924247
SHEL,1984-04-27,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.3842827379703522,0.0,0.0,0.08103958953271422,0.06308923488650123,0.04340094623576755,0.0006195647375924247
