logged_date,symbol,predicted_gain_pct,actual_gain_pct,notes
2026-05-07,EQNR,1.7333415746688843,4.119901450862292,marked med seneste daglige luk vs gns. entry (paper)
2026-05-18,NICE,0.2863449156284332,-3.5975085910653006,marked med seneste daglige luk vs gns. entry (paper)
2026-05-18,NICE,0.2863449156284332,-3.638900815800774,marked med seneste daglige luk vs gns. entry (paper)
2026-05-18,NICE,0.2863449156284332,-3.731903485254696,marked med seneste daglige luk vs gns. entry (paper)
2026-05-18,NICE,0.2863449156284332,-3.731903485254696,marked med seneste daglige luk vs gns. entry (paper)
